
source: SS-35 2377 A, target: SS-34 2375 A, value: 3.92
source: 70 Ophiuchi A, target: DM+4 4048 A, value: 5.87


source: 70 Ophiuchi A, target: VB 10 B, value: 5.87


source: 70 Ophiuchi A, target: Altair A, value: 7.72


source: 70 Ophiuchi B, target: DM-3 4233 A, value: 7.18


source: 70 Ophiuchi B, target: Clarkesstar A, value: 7.48


source: 70 Ophiuchi B, target: DM-8 4352 B, value: 7.48


source: 70 Ophiuchi B, target: VB 8 C, value: 7.48


source: 70 Ophiuchi B, target: Wolf 629 A, value: 7.43


source: 70 Ophiuchi B, target: Wolf 629 B, value: 7.43


source: 70 Ophiuchi B, target: DM+4 4048 A, value: 5.87


source: 70 Ophiuchi B, target: VB 10 B, value: 5.87


source: 70 Ophiuchi B, target: Altair A, value: 7.72


source: DM+2 3482 C, target: DM-3 4233 A, value: 7.18


source: DM+2 3482 C, target: Clarkesstar A, value: 7.48


source: DM+2 3482 C, target: DM-8 4352 B, value: 7.48


source: DM+2 3482 C, target: VB 8 C, value: 7.48


source: DM+2 3482 C, target: Wolf 629 A, value: 7.43


source: DM+2 3482 C, target: Wolf 629 B, value: 7.43


source: DM+2 3482 C, target: DM+4 4048 A, value: 5.87


source: DM+2 3482 C, target: VB 10 B, value: 5.87


source: DM+2 3482 C, target: Altair A, value: 7.72


source: DM+67 1014 A, target: AC+61 26806 A, value: 6.95


source: DM+67 1014 A, target: 26 Draconis A, value: 6.8


source: DM+67 1014 A, target: 26 Draconis B, value: 6.8


source: DM+67 1014 A, target: AC+70 8247 A, value: 7.6


source: DM+67 1014 B, target: AC+61 26806 A, value: 6.95


source: DM+67 1014 B, target: 26 Draconis A, value: 6.8


source: DM+67 1014 B, target: 26 Draconis B, value: 6.8


source: DM+67 1014 B, target: AC+70 8247 A, value: 7.6


source: DM+45 2505 B, target: Mu Herculis A, value: 7.62


source: DM+45 2505 B, target: Mu Herculis B, value: 7.62


source: DM+45 2505 B, target: Mu Herculis C, value: 7.62


source: DM+45 2505 B, target: Vega A, value: 7.54


source: DM+45 2505 B, target: Ellis A, value: 4.7


source: Red Speck A, target: Mu Herculis A, value: 7.62


source: Red Speck A, target: Mu Herculis B, value: 7.62


source: Red Speck A, target: Mu Herculis C, value: 7.62


source: Red Speck A, target: Vega A, value: 7.54


source: Red Speck A, target: Ellis A, value: 4.7


source: Eta Cephei A, target: Wolf 1084 A, value: 5.12


source: Eta Cephei A, target: DM+66 1281 A, value: 5.83


source: Eta Cephei A, target: DM+62 1916 A, value: 5.08


source: DM+0 4810 A, target: Wolf 1561 A, value: 6.03


source: DM+0 4810 A, target: Wolf 1561 B, value: 6.03


source: DM+0 4810 A, target: DM-5 5715 A, value: 4.39


source: DM-7 4003 A, target: DM-11 3759 A, value: 4.5


source: DM-7 4003 A, target: DM-20 4123 B, value: 5.93


source: DM-7 4003 A, target: DM-20 4125 A, value: 5.93


source: DM+66 1281 A, target: Eta Cephei A, value: 5.83


source: DM+66 1281 A, target: DM+62 1916 A, value: 6.32


source: DM-26 12026 A, target: Clarkesstar A, value: 6.65


source: DM-26 12026 A, target: DM-8 4352 B, value: 6.65


source: DM-26 12026 A, target: VB 8 C, value: 6.65


source: DM-26 12026 A, target: Wolf 629 A, value: 6.72


source: DM-26 12026 A, target: Wolf 629 B, value: 6.72


source: DM-26 12026 A, target: DM-34 11626 A, value: 6.29


source: DM-26 12026 A, target: DM-34 11626 B, value: 6.29


source: DM-26 12026 A, target: DM-34 11626 C, value: 6.29


source: DM-26 12026 A, target: DM-26 12036 C, value: 0.1


source: DM-26 12026 A, target: Broward A, value: 6.61


source: DM-26 12026 A, target: DM-12 4523 B, value: 6.61


source: DM-26 12026 A, target: Davout A, value: 5.78


source: DM-26 12026 A, target: DM-46 11540 A, value: 6.37


source: DM-26 12026 B, target: Clarkesstar A, value: 6.65


source: DM-26 12026 B, target: DM-8 4352 B, value: 6.65


source: DM-26 12026 B, target: VB 8 C, value: 6.65


source: DM-26 12026 B, target: Wolf 629 A, value: 6.72


source: DM-26 12026 B, target: Wolf 629 B, value: 6.72


source: DM-26 12026 B, target: DM-34 11626 A, value: 6.29


source: DM-26 12026 B, target: DM-34 11626 B, value: 6.29


source: DM-26 12026 B, target: DM-34 11626 C, value: 6.29


source: DM-26 12026 B, target: DM-26 12036 C, value: 0.1


source: DM-26 12026 B, target: Broward A, value: 6.61


source: DM-26 12026 B, target: DM-12 4523 B, value: 6.61


source: DM-26 12026 B, target: Davout A, value: 5.78


source: DM-26 12026 B, target: DM-46 11540 A, value: 6.37


source: DM-26 12036 C, target: Clarkesstar A, value: 6.57


source: DM-26 12036 C, target: DM-8 4352 B, value: 6.57


source: DM-26 12036 C, target: VB 8 C, value: 6.57


source: DM-26 12036 C, target: Wolf 629 A, value: 6.65


source: DM-26 12036 C, target: Wolf 629 B, value: 6.65


source: DM-26 12036 C, target: DM-34 11626 A, value: 6.38


source: DM-26 12036 C, target: DM-34 11626 B, value: 6.38


source: DM-26 12036 C, target: DM-34 11626 C, value: 6.38


source: DM-26 12036 C, target: DM-26 12026 A, value: 0.1


source: DM-26 12036 C, target: DM-26 12026 B, value: 0.1


source: DM-26 12036 C, target: Broward A, value: 6.53


source: DM-26 12036 C, target: DM-12 4523 B, value: 6.53


source: DM-26 12036 C, target: Davout A, value: 5.82


source: DM-26 12036 C, target: DM-46 11540 A, value: 6.42


source: DM-51 13128 A, target: DM-51 12998 A, value: 2.69


source: DM-51 13128 A, target: DM-47 13928 A, value: 4.11


source: DM-51 13128 A, target: L 283-7 B, value: 0.1


source: DM-51 13128 A, target: DM-58 8327 A, value: 6.4


source: L 283-7 B, target: DM-51 12998 A, value: 2.76


source: L 283-7 B, target: DM-47 13928 A, value: 4.12


source: L 283-7 B, target: DM-51 13128 A, value: 0.1


source: L 283-7 B, target: DM-58 8327 A, value: 6.44


source: DM+62 1916 A, target: Eta Cephei A, value: 5.08


source: DM+62 1916 A, target: DM+66 1281 A, value: 6.32


source: Wolf 922 A, target: DM-5 5715 A, value: 6.9


source: DM-30 19175 A, target: DM-30 19255 A, value: 3.02


source: Altair A, target: DM+4 4048 A, value: 3.71


source: Altair A, target: VB 10 B, value: 3.71


source: Altair A, target: 70 Ophiuchi A, value: 7.72


source: Altair A, target: 70 Ophiuchi B, value: 7.72


source: Altair A, target: DM+2 3482 C, value: 7.72


source: Ellis A, target: DM+45 2505 B, value: 4.7


source: Ellis A, target: Red Speck A, value: 4.7


source: Eta Bootis A, target: Arcturus A, value: 4.53


source: Eta Bootis A, target: DM+18 2776 A, value: 2.05


source: Eta Bootis A, target: DM+27 2296 B, value: 4.83


source: Eta Bootis A, target: Hochbaden A, value: 4.83


source: Eta Bootis A, target: DM+17 2611 A, value: 7.78


source: Eta Bootis A, target: DM+17 2611 B, value: 7.78


source: Eta Bootis B, target: Arcturus A, value: 4.53


source: Eta Bootis B, target: DM+18 2776 A, value: 2.05


source: Eta Bootis B, target: DM+27 2296 B, value: 4.83


source: Eta Bootis B, target: Hochbaden A, value: 4.83


source: Eta Bootis B, target: DM+17 2611 A, value: 7.78


source: Eta Bootis B, target: DM+17 2611 B, value: 7.78


source: Ross 486 A, target: DM-1 2892 A, value: 6.38


source: Ross 486 A, target: Ross 974 A, value: 5.16


source: Ross 486 A, target: Wolf 457 A, value: 6.24


source: Ross 486 A, target: Wolf 461 A, value: 7.26


source: Ross 486 A, target: Wolf 461 B, value: 7.26


source: Ross 486 A, target: DM+0 2989 A, value: 6.98


source: Ross 486 B, target: DM-1 2892 A, value: 6.38


source: Ross 486 B, target: Ross 974 A, value: 5.16


source: Ross 486 B, target: Wolf 457 A, value: 6.24


source: Ross 486 B, target: Wolf 461 A, value: 7.26


source: Ross 486 B, target: Wolf 461 B, value: 7.26


source: Ross 486 B, target: DM+0 2989 A, value: 6.98


source: DM+47 2112 A, target: DM+45 2247 A, value: 7.22


source: DM+47 2112 A, target: 44 I Bootis A, value: 7.54


source: DM+47 2112 A, target: 44 I Bootis B, value: 7.54


source: DM+47 2112 A, target: 44 I Bootis C, value: 7.54


source: DM+47 2112 A, target: DM+50 2030 A, value: 5.01


source: DM+47 2112 B, target: DM+45 2247 A, value: 7.22


source: DM+47 2112 B, target: 44 I Bootis A, value: 7.54


source: DM+47 2112 B, target: 44 I Bootis B, value: 7.54


source: DM+47 2112 B, target: 44 I Bootis C, value: 7.54


source: DM+47 2112 B, target: DM+50 2030 A, value: 5.01


source: Xi Bootis A, target: DM+15 2620 A, value: 7.82


source: Xi Bootis B, target: DM+15 2620 A, value: 7.82


source: Xi Bootis C, target: DM+15 2620 A, value: 7.82


source: DM+18 2776 A, target: Arcturus A, value: 4.75


source: DM+18 2776 A, target: Eta Bootis A, value: 2.05


source: DM+18 2776 A, target: Eta Bootis B, value: 2.05


source: DM+18 2776 A, target: DM+27 2296 B, value: 5.67


source: DM+18 2776 A, target: Hochbaden A, value: 5.67


source: DM+18 2776 A, target: DM+17 2611 A, value: 5.77


source: DM+18 2776 A, target: DM+17 2611 B, value: 5.77


source: Wolf 1561 A, target: DM+0 4810 A, value: 6.03


source: Wolf 1561 A, target: DM-5 5715 A, value: 3.54


source: Wolf 1561 B, target: DM+0 4810 A, value: 6.03


source: Wolf 1561 B, target: DM-5 5715 A, value: 3.54


source: DM-5 5715 A, target: DM+0 4810 A, value: 4.39


source: DM-5 5715 A, target: Wolf 922 A, value: 6.9


source: DM-5 5715 A, target: Wolf 1561 A, value: 3.54


source: DM-5 5715 A, target: Wolf 1561 B, value: 3.54


source: DM-30 19255 A, target: DM-30 19175 A, value: 3.02


source: DM-30 19255 A, target: DM-26 16501 A, value: 6.49


source: DM+10 2531 A, target: DM+17 2611 A, value: 7.11


source: DM+10 2531 A, target: DM+17 2611 B, value: 7.11


source: DM+10 2531 A, target: Wolf 457 A, value: 5.75


source: DM+10 2531 A, target: DM+13 2618 A, value: 4.34


source: DM+10 2531 A, target: Wolf 461 A, value: 7.16


source: DM+10 2531 A, target: Wolf 461 B, value: 7.16


source: DM+10 2531 A, target: Wolf 433 A, value: 7.28


source: L 355-62 A, target: DM-54 9222 A, value: 6.04


source: L 355-62 A, target: DM-54 9222 B, value: 6.04


source: DM+50 2030 A, target: Theta Bootis A, value: 5.6


source: DM+50 2030 A, target: Theta Bootis B, value: 5.6


source: DM+50 2030 A, target: G200-38 C, value: 5.99


source: DM+50 2030 A, target: DM+47 2112 A, value: 5.01


source: DM+50 2030 A, target: DM+47 2112 B, value: 5.01


source: AC+70 8247 A, target: DM+67 1014 A, value: 7.6


source: AC+70 8247 A, target: DM+67 1014 B, value: 7.6


source: AC+70 8247 A, target: DM+76 785 A, value: 6.69


source: DM+67 935 A, target: DM+67 935 B, value: 0.1


source: DM+67 935 B, target: DM+67 935 A, value: 0.1


source: AC+17 534-105 A, target: DM+20 5046 A, value: 4.49


source: AC+17 534-105 A, target: DM+15 4733 A, value: 7.96


source: AC+17 534-105 A, target: DM+15 4733 B, value: 7.96


source: DM-36 13940 A, target: L 347-14 A, value: 4.31


source: DM-36 13940 A, target: DM-45 13677 A, value: 3.41


source: DM-36 13940 A, target: Xiuning A, value: 6.54


source: DM-36 13940 B, target: L 347-14 A, value: 4.31


source: DM-36 13940 B, target: DM-45 13677 A, value: 3.41


source: DM-36 13940 B, target: Xiuning A, value: 6.54


source: DM+27 2296 B, target: Arcturus A, value: 7.07


source: DM+27 2296 B, target: Eta Bootis A, value: 4.83


source: DM+27 2296 B, target: Eta Bootis B, value: 4.83


source: DM+27 2296 B, target: DM+18 2776 A, value: 5.67


source: DM+27 2296 B, target: DM+36 2393 A, value: 4.94


source: DM+27 2296 B, target: DM+35 2436 A, value: 6


source: DM+27 2296 B, target: DM+35 2436 B, value: 6


source: DM+27 2296 B, target: Beta Comae Berenices A, value: 5.95


source: Hochbaden A, target: Arcturus A, value: 7.07


source: Hochbaden A, target: Eta Bootis A, value: 4.83


source: Hochbaden A, target: Eta Bootis B, value: 4.83


source: Hochbaden A, target: DM+18 2776 A, value: 5.67


source: Hochbaden A, target: DM+36 2393 A, value: 4.94


source: Hochbaden A, target: DM+35 2436 A, value: 6


source: Hochbaden A, target: DM+35 2436 B, value: 6


source: Hochbaden A, target: Beta Comae Berenices A, value: 5.95


source: DM-11 3759 A, target: DM-7 4003 A, value: 4.5


source: DM-11 3759 A, target: DM-20 4123 B, value: 4.18


source: DM-11 3759 A, target: DM-20 4125 A, value: 4.18


source: L 347-14 A, target: DM-36 13940 A, value: 4.31


source: L 347-14 A, target: DM-36 13940 B, value: 4.31


source: L 347-14 A, target: DM-45 13677 A, value: 3.34


source: L 347-14 A, target: Davout A, value: 6.37


source: L 347-14 A, target: D'Artagnon A, value: 6.12


source: L 347-14 A, target: DM-46 11540 A, value: 6.64


source: L 347-14 A, target: Delta Pavonis A, value: 6.9


source: L 347-14 A, target: Xiuning A, value: 7.34


source: DM+20 5046 A, target: AC+17 534-105 A, value: 4.49


source: DM+20 5046 A, target: DM+15 4733 A, value: 6.6


source: DM+20 5046 A, target: DM+15 4733 B, value: 6.6


source: Broward A, target: Clarkesstar A, value: 7.43


source: Broward A, target: DM-8 4352 B, value: 7.43


source: Broward A, target: VB 8 C, value: 7.43


source: Broward A, target: Wolf 629 A, value: 7.43


source: Broward A, target: Wolf 629 B, value: 7.43


source: Broward A, target: DM-26 12026 A, value: 6.61


source: Broward A, target: DM-26 12026 B, value: 6.61


source: Broward A, target: DM-26 12036 C, value: 6.53


source: Broward A, target: Serurier A, value: 7.62


source: DM-12 4523 B, target: Clarkesstar A, value: 7.43


source: DM-12 4523 B, target: DM-8 4352 B, value: 7.43


source: DM-12 4523 B, target: VB 8 C, value: 7.43


source: DM-12 4523 B, target: Wolf 629 A, value: 7.43


source: DM-12 4523 B, target: Wolf 629 B, value: 7.43


source: DM-12 4523 B, target: DM-26 12026 A, value: 6.61


source: DM-12 4523 B, target: DM-26 12026 B, value: 6.61


source: DM-12 4523 B, target: DM-26 12036 C, value: 6.53


source: DM-12 4523 B, target: Serurier A, value: 7.62


source: DM-45 13677 A, target: DM-36 13940 A, value: 3.41


source: DM-45 13677 A, target: DM-36 13940 B, value: 3.41


source: DM-45 13677 A, target: L 347-14 A, value: 3.34


source: DM-45 13677 A, target: Delta Pavonis A, value: 7.08


source: DM-45 13677 A, target: Xiuning A, value: 6.27


source: DM-20 4123 B, target: DM-7 4003 A, value: 5.93


source: DM-20 4123 B, target: DM-11 3759 A, value: 4.18


source: DM-20 4123 B, target: DM-40 9712 A, value: 6.99


source: DM-20 4125 A, target: DM-7 4003 A, value: 5.93


source: DM-20 4125 A, target: DM-11 3759 A, value: 4.18


source: DM-20 4125 A, target: DM-40 9712 A, value: 6.99


source: DM-40 9712 A, target: DM-37 10765 A, value: 6.78


source: DM-40 9712 A, target: DM-37 10765 B, value: 6.78


source: DM-40 9712 A, target: DM-20 4123 B, value: 6.99


source: DM-40 9712 A, target: DM-20 4125 A, value: 6.99


source: DM-40 9712 A, target: Davout A, value: 7.88


source: DM-40 9712 A, target: DM-46 11540 A, value: 7.57


source: DM+17 2611 A, target: Eta Bootis A, value: 7.78


source: DM+17 2611 A, target: Eta Bootis B, value: 7.78


source: DM+17 2611 A, target: DM+18 2776 A, value: 5.77


source: DM+17 2611 A, target: DM+10 2531 A, value: 7.11


source: DM+17 2611 A, target: DM+13 2618 A, value: 4.65


source: DM+17 2611 A, target: Wolf 461 A, value: 7.83


source: DM+17 2611 A, target: Wolf 461 B, value: 7.83


source: DM+17 2611 A, target: Wolf 433 A, value: 7.47


source: DM+17 2611 B, target: Eta Bootis A, value: 7.78


source: DM+17 2611 B, target: Eta Bootis B, value: 7.78


source: DM+17 2611 B, target: DM+18 2776 A, value: 5.77


source: DM+17 2611 B, target: DM+10 2531 A, value: 7.11


source: DM+17 2611 B, target: DM+13 2618 A, value: 4.65


source: DM+17 2611 B, target: Wolf 461 A, value: 7.83


source: DM+17 2611 B, target: Wolf 461 B, value: 7.83


source: DM+17 2611 B, target: Wolf 433 A, value: 7.47


source: Davout A, target: DM-26 12026 A, value: 5.78


source: Davout A, target: DM-26 12026 B, value: 5.78


source: Davout A, target: DM-26 12036 C, value: 5.82


source: Davout A, target: L 347-14 A, value: 6.37


source: Davout A, target: DM-40 9712 A, value: 7.88


source: Davout A, target: D'Artagnon A, value: 5.55


source: Davout A, target: DM-46 11540 A, value: 0.78


source: Davout A, target: Serurier A, value: 7.81


source: DM-60 7821 A, target: DM-58 8327 A, value: 6.67


source: DM-60 7821 A, target: DM-54 9222 A, value: 4.96


source: DM-60 7821 A, target: DM-54 9222 B, value: 4.96


source: DM-60 7821 A, target: L 119-21 A, value: 6.15


source: Ross 974 A, target: Ross 486 A, value: 5.16


source: Ross 974 A, target: Ross 486 B, value: 5.16


source: Ross 974 A, target: Wolf 457 A, value: 4.3


source: Ross 974 A, target: Wolf 461 A, value: 7.3


source: Ross 974 A, target: Wolf 461 B, value: 7.3


source: Ross 974 A, target: DM+0 2989 A, value: 5.96


source: DM-58 8327 A, target: DM-51 12998 A, value: 8


source: DM-58 8327 A, target: DM-51 13128 A, value: 6.4


source: DM-58 8327 A, target: L 283-7 B, value: 6.44


source: DM-58 8327 A, target: DM-60 7821 A, value: 6.67


source: D'Artagnon A, target: DM-46 11370 A, value: 7.16


source: D'Artagnon A, target: DM-46 11370 B, value: 7.16


source: D'Artagnon A, target: L 347-14 A, value: 6.12


source: D'Artagnon A, target: Davout A, value: 5.55


source: D'Artagnon A, target: DM-46 11540 A, value: 5.16


source: D'Artagnon A, target: Delta Pavonis A, value: 6.1


source: DM-54 9222 A, target: DM-47 13928 A, value: 7.59


source: DM-54 9222 A, target: L 355-62 A, value: 6.04


source: DM-54 9222 A, target: DM-60 7821 A, value: 4.96


source: DM-54 9222 B, target: DM-47 13928 A, value: 7.59


source: DM-54 9222 B, target: L 355-62 A, value: 6.04


source: DM-54 9222 B, target: DM-60 7821 A, value: 4.96


source: DM+36 2393 A, target: DM+27 2296 B, value: 4.94


source: DM+36 2393 A, target: Hochbaden A, value: 4.94


source: DM+36 2393 A, target: DM+35 2436 A, value: 2.47


source: DM+36 2393 A, target: DM+35 2436 B, value: 2.47


source: DM+36 2393 A, target: DM+46 1889 A, value: 5.75


source: DM+36 2393 A, target: Beta Comae Berenices A, value: 6.56


source: DM+36 2393 A, target: DM+48 2108 A, value: 7.57


source: DM+36 2393 A, target: DM+48 2108 B, value: 7.57


source: DM+36 2393 A, target: Vogelheim A, value: 7.63


source: DM+36 2393 A, target: Beta Canum Venaticorum A, value: 7.53


source: DM-46 11540 A, target: DM-26 12026 A, value: 6.37


source: DM-46 11540 A, target: DM-26 12026 B, value: 6.37


source: DM-46 11540 A, target: DM-26 12036 C, value: 6.42


source: DM-46 11540 A, target: L 347-14 A, value: 6.64


source: DM-46 11540 A, target: DM-40 9712 A, value: 7.57


source: DM-46 11540 A, target: Davout A, value: 0.78


source: DM-46 11540 A, target: D'Artagnon A, value: 5.16


source: Wolf 457 A, target: Ross 486 A, value: 6.24


source: Wolf 457 A, target: Ross 486 B, value: 6.24


source: Wolf 457 A, target: DM+10 2531 A, value: 5.75


source: Wolf 457 A, target: Ross 974 A, value: 4.3


source: Wolf 457 A, target: DM+13 2618 A, value: 6.17


source: Wolf 457 A, target: Wolf 461 A, value: 3.85


source: Wolf 457 A, target: Wolf 461 B, value: 3.85


source: Wolf 457 A, target: DM+0 2989 A, value: 4.75


source: Wolf 457 A, target: Wolf 433 A, value: 6.71


source: Wolf 457 A, target: Wolf 414 A, value: 6.82


source: Wolf 489 A, target: DM+11 2576 A, value: 2.89


source: Wolf 489 A, target: DM+11 2576 B, value: 2.89


source: Wolf 489 A, target: Wolf 437 A, value: 7.4


source: DM+13 2618 A, target: DM+10 2531 A, value: 4.34


source: DM+13 2618 A, target: DM+17 2611 A, value: 4.65


source: DM+13 2618 A, target: DM+17 2611 B, value: 4.65


source: DM+13 2618 A, target: Wolf 457 A, value: 6.17


source: DM+13 2618 A, target: Wolf 461 A, value: 5.73


source: DM+13 2618 A, target: Wolf 461 B, value: 5.73


source: DM+13 2618 A, target: Wolf 433 A, value: 3.72


source: DM+13 2618 A, target: Wolf 414 A, value: 6.56


source: DM-26 16501 A, target: DM-30 19255 A, value: 6.49


source: L 258-146 A, target: DM-58 5564 A, value: 7.85


source: DM+11 2576 A, target: Wolf 489 A, value: 2.89


source: DM+11 2576 A, target: Wolf 437 A, value: 6.17


source: DM+11 2576 B, target: Wolf 489 A, value: 2.89


source: DM+11 2576 B, target: Wolf 437 A, value: 6.17


source: DM-21 6267 A, target: DM-23 17699 A, value: 3.13


source: DM-21 6267 A, target: DM-32 17321 A, value: 5.59


source: DM-21 6267 A, target: Fomalhaut A, value: 6.66


source: DM-21 6267 B, target: DM-23 17699 A, value: 3.13


source: DM-21 6267 B, target: DM-32 17321 A, value: 5.59


source: DM-21 6267 B, target: Fomalhaut A, value: 6.66


source: L 717-22 C, target: DM-23 17699 A, value: 3.13


source: L 717-22 C, target: DM-32 17321 A, value: 5.59


source: L 717-22 C, target: Fomalhaut A, value: 6.66


source: Wolf 461 A, target: Ross 486 A, value: 7.26


source: Wolf 461 A, target: Ross 486 B, value: 7.26


source: Wolf 461 A, target: DM+10 2531 A, value: 7.16


source: Wolf 461 A, target: DM+17 2611 A, value: 7.83


source: Wolf 461 A, target: DM+17 2611 B, value: 7.83


source: Wolf 461 A, target: Ross 974 A, value: 7.3


source: Wolf 461 A, target: Wolf 457 A, value: 3.85


source: Wolf 461 A, target: DM+13 2618 A, value: 5.73


source: Wolf 461 A, target: DM+0 2989 A, value: 3.76


source: Wolf 461 A, target: Wolf 433 A, value: 6.4


source: Wolf 461 A, target: Gamma Virginis A, value: 6.11


source: Wolf 461 A, target: Gamma Virginis B, value: 6.11


source: Wolf 461 A, target: Wolf 414 A, value: 7.98


source: Wolf 461 B, target: Ross 486 A, value: 7.26


source: Wolf 461 B, target: Ross 486 B, value: 7.26


source: Wolf 461 B, target: DM+10 2531 A, value: 7.16


source: Wolf 461 B, target: DM+17 2611 A, value: 7.83


source: Wolf 461 B, target: DM+17 2611 B, value: 7.83


source: Wolf 461 B, target: Ross 974 A, value: 7.3


source: Wolf 461 B, target: Wolf 457 A, value: 3.85


source: Wolf 461 B, target: DM+13 2618 A, value: 5.73


source: Wolf 461 B, target: DM+0 2989 A, value: 3.76


source: Wolf 461 B, target: Wolf 433 A, value: 6.4


source: Wolf 461 B, target: Gamma Virginis A, value: 6.11


source: Wolf 461 B, target: Gamma Virginis B, value: 6.11


source: Wolf 461 B, target: Wolf 414 A, value: 7.98


source: DM-58 5564 A, target: L 258-146 A, value: 7.85


source: DM+35 2436 A, target: DM+27 2296 B, value: 6


source: DM+35 2436 A, target: Hochbaden A, value: 6


source: DM+35 2436 A, target: DM+36 2393 A, value: 2.47


source: DM+35 2436 A, target: DM+46 1889 A, value: 6.8


source: DM+35 2436 A, target: Beta Comae Berenices A, value: 6.9


source: DM+35 2436 A, target: Vogelheim A, value: 5.18


source: DM+35 2436 A, target: Beta Canum Venaticorum A, value: 6.67


source: DM+35 2436 B, target: DM+27 2296 B, value: 6


source: DM+35 2436 B, target: Hochbaden A, value: 6


source: DM+35 2436 B, target: DM+36 2393 A, value: 2.47


source: DM+35 2436 B, target: DM+46 1889 A, value: 6.8


source: DM+35 2436 B, target: Beta Comae Berenices A, value: 6.9


source: DM+35 2436 B, target: Vogelheim A, value: 5.18


source: DM+35 2436 B, target: Beta Canum Venaticorum A, value: 6.67


source: L 935-50 A, target: Wolf 1039 A, value: 6.47


source: DM+46 1889 A, target: DM+36 2393 A, value: 5.75


source: DM+46 1889 A, target: DM+35 2436 A, value: 6.8


source: DM+46 1889 A, target: DM+35 2436 B, value: 6.8


source: DM+46 1889 A, target: DM+48 2108 A, value: 3.5


source: DM+46 1889 A, target: DM+48 2108 B, value: 3.5


source: DM+46 1889 A, target: Beta Canum Venaticorum A, value: 6.79


source: AC+65 6955 A, target: DM+61 2068 A, value: 2.58


source: AC+65 6955 A, target: Chi Draconis A, value: 5.9


source: AC+65 6955 A, target: Chi Draconis B, value: 5.9


source: AC+65 6955 A, target: Sigma Draconis A, value: 7.67


source: AC+65 6955 B, target: DM+61 2068 A, value: 2.58


source: AC+65 6955 B, target: Chi Draconis A, value: 5.9


source: AC+65 6955 B, target: Chi Draconis B, value: 5.9


source: AC+65 6955 B, target: Sigma Draconis A, value: 7.67


source: DM-17 3813 A, target: Ross 695 A, value: 6.67


source: Serurier A, target: Broward A, value: 7.62


source: Serurier A, target: DM-12 4523 B, value: 7.62


source: Serurier A, target: Davout A, value: 7.81


source: Serurier A, target: Barnard's Star A, value: 5.37


source: Serurier A, target: Alpha Centauri A, value: 7.87


source: Serurier A, target: Alpha Centauri B, value: 7.87


source: DM+61 2068 A, target: AC+65 6955 A, value: 2.58


source: DM+61 2068 A, target: AC+65 6955 B, value: 2.58


source: DM+61 2068 A, target: Chi Draconis A, value: 7.53


source: DM+61 2068 A, target: Chi Draconis B, value: 7.53


source: DM+61 2068 A, target: Sigma Draconis A, value: 6.67


source: DM+61 2068 A, target: DM+56 2966 A, value: 7.43


source: DM+76 785 A, target: AC+70 8247 A, value: 6.69


source: Chi Draconis A, target: AC+65 6955 A, value: 5.9


source: Chi Draconis A, target: AC+65 6955 B, value: 5.9


source: Chi Draconis A, target: DM+61 2068 A, value: 7.53


source: Chi Draconis A, target: Sigma Draconis A, value: 7.17


source: Chi Draconis B, target: AC+65 6955 A, value: 5.9


source: Chi Draconis B, target: AC+65 6955 B, value: 5.9


source: Chi Draconis B, target: DM+61 2068 A, value: 7.53


source: Chi Draconis B, target: Sigma Draconis A, value: 7.17


source: DM+16 2404 A, target: AC+10 95-26 A, value: 4.98


source: DM+16 2404 A, target: DM+9 2636 A, value: 6.32


source: DM+0 2989 A, target: Ross 486 A, value: 6.98


source: DM+0 2989 A, target: Ross 486 B, value: 6.98


source: DM+0 2989 A, target: Ross 974 A, value: 5.96


